physics_score,chemistry_score,maths_score,total_score,attempted_questions,correct_questions,wrong_questions,unattempted_questions,negative_marks,accuracy_percent,total_time_seconds,avg_time_per_question_sec,time_physics_sec,time_chemistry_sec,time_maths_sec,easy_accuracy_percent,medium_accuracy_percent,hard_accuracy_percent,attempt_consistency_score,guessing_tendency_score,speed_variation_score,approx_percentile,approx_rank
5,30,20,55,75,26,49,15,49,34.66666666666667,10800.0,144.0,3312.254600065062,3655.186421974295,3832.558977960643,40.0,38.23529411764706,9.090909090909092,95.18236687133721,65.33333333333333,17.262385869787412,39.51926372917481,955595
90,75,40,205,75,56,19,15,19,74.66666666666667,10800.0,144.0,3599.762665981102,3548.3493683491215,3651.8879656697763,73.33333333333333,79.41176470588235,63.63636363636363,99.041309284068,25.333333333333336,22.082378979098007,77.22237338819144,359886
10,35,10,55,75,26,49,15,49,34.66666666666667,10800.0,144.0,3561.094432529709,3570.2651825258285,3668.640384944462,40.0,29.411764705882355,36.36363636363637,99.00420414430783,65.33333333333333,21.76040047183349,43.294148281158606,895952
95,85,30,210,75,57,18,15,18,76.0,10800.0,144.0,3647.1668653896327,3658.7264415959853,3494.1066930143825,73.33333333333333,82.35294117647058,63.63636363636363,98.47574306868887,24.0,11.14794148329394,79.29947700339875,327068
5,50,20,75,75,30,45,15,45,40.0,10800.0,144.0,3247.9401422540495,3527.347703274884,4024.7121544710662,30.0,47.05882352941176,45.45454545454545,92.80766655354613,60.0,21.05067534198708,47.150656554192466,835019
15,85,100,200,75,55,20,15,20,73.33333333333333,10800.0,144.0,3243.926375331899,3574.9852984847944,3981.0883261833064,70.0,76.47058823529412,72.72727272727273,93.17442638100547,26.666666666666668,12.777400955981516,74.6267840070321,400896
25,90,80,195,75,54,21,15,21,72.0,10800.0,144.0,3614.518774092487,3519.629774056537,3665.8514518509764,76.66666666666667,70.58823529411765,63.63636363636363,98.64609557597741,28.000000000000004,20.814220802574404,75.88780755136821,380972
100,20,30,150,75,45,30,15,30,60.0,10800.0,144.0,3257.4449993003686,3542.159133893729,4000.3958668059017,63.33333333333333,58.82352941176471,54.54545454545454,93.12082530087469,40.0,20.671744364377286,63.71177744405053,573353
40,25,60,125,75,40,35,15,35,53.333333333333336,10800.0,144.0,3622.2075386363513,3576.8343372519653,3600.9581241116834,60.0,50.0,45.45454545454545,99.57987776495939,46.666666666666664,12.664105845705894,60.54742237794013,623350
75,35,15,125,75,40,35,15,35,53.333333333333336,10800.0,144.0,3518.831040487951,3509.0114851024705,3772.1574744095783,53.333333333333336,61.76470588235294,27.27272727272727,97.56346306197122,46.666666666666664,12.721937239533965,59.548829421706046,639128
5,95,35,135,75,42,33,15,33,56.00000000000001,10800.0,144.0,3439.274687936194,3417.03602998546,3943.689282078346,53.333333333333336,55.88235294117647,63.63636363636363,95.12358099913995,44.0,21.055386686074954,59.941076262109675,632930
35,65,25,125,75,40,35,15,35,53.333333333333336,10800.0,144.0,3244.9025361904282,3250.373458620254,4304.724005189319,60.0,55.88235294117647,27.27272727272727,90.18683825001028,46.666666666666664,13.50541402290431,59.39513203496609,641556
40,70,55,165,75,48,27,15,27,64.0,10800.0,144.0,3224.7475014617726,3574.534255860508,4000.71824267772,70.0,64.70588235294117,45.45454545454545,92.81508572948196,36.0,23.652515836348464,68.75952569605985,493599
25,10,20,55,75,26,49,15,49,34.66666666666667,10800.0,144.0,3238.5796704404806,3659.152105958685,3902.268223600835,36.666666666666664,38.23529411764706,18.181818181818183,93.85473561888561,65.33333333333333,18.611084101702577,40.98825844106518,932385
65,35,10,110,75,37,38,15,38,49.333333333333336,10800.0,144.0,3412.1769316982736,3455.012290328239,3932.8107779734873,53.333333333333336,47.05882352941176,45.45454545454545,95.17931623819247,50.66666666666667,12.998897221401133,54.30883686353332,721920
20,25,40,85,75,32,43,15,43,42.66666666666667,10800.0,144.0,3561.010192810512,3255.8360534176363,3983.1537537718514,33.33333333333333,50.0,45.45454545454545,93.26557684857208,57.333333333333336,18.933473399080057,48.209181118994465,818294
35,100,0,135,75,39,36,15,36,52.0,10800.0,144.0,3579.012768848499,3496.7269439431507,3724.2602872083503,53.333333333333336,55.88235294117647,36.36363636363637,97.89320978458149,48.0,23.017286371748845,61.57320703486722,607143
65,85,25,175,75,50,25,15,25,66.66666666666666,10800.0,144.0,3222.404940911251,3379.522286956279,4198.072772132471,73.33333333333333,67.64705882352942,45.45454545454545,90.96603859980353,33.33333333333333,23.072927784603372,71.56168992881722,449325
10,5,30,45,75,24,51,15,51,32.0,10800.0,144.0,3367.225784084626,3207.730235108497,4225.043980806877,40.0,29.411764705882355,18.181818181818183,90.58042828057056,68.0,14.543539725584685,39.560311152755766,954947
95,40,45,180,75,51,24,15,24,68.0,10800.0,144.0,3214.1613711187965,3557.0515817444652,4028.7870471367382,70.0,76.47058823529412,36.36363636363637,92.45716966650053,32.0,18.090542321722303,70.91643056004186,459520
45,40,45,130,75,41,34,15,34,54.666666666666664,10800.0,144.0,3525.1621417422393,3284.889569669434,3989.9482885883267,50.0,61.76470588235294,45.45454545454545,93.47167852852878,45.33333333333333,19.249661041635754,62.30315457883076,595610
60,20,10,90,75,33,42,15,42,44.0,10800.0,144.0,3635.8741346353145,3586.2617866228584,3577.864078741827,36.666666666666664,55.88235294117647,27.27272727272727,99.46286985283808,56.00000000000001,22.214499016679646,51.56345205005221,765297
75,100,50,225,75,60,15,15,15,80.0,10800.0,144.0,3220.229525773519,3500.881353132115,4078.8891210943666,80.0,79.41176470588235,81.81818181818183,92.04944819147363,20.0,21.611478251659186,82.58203581840736,275203
0,5,60,65,75,28,47,15,47,37.333333333333336,10800.0,144.0,3362.1612668998246,3444.3009674116306,3993.5377656885453,46.666666666666664,32.35294117647059,27.27272727272727,94.15392130751185,62.66666666666667,10.824830654351862,44.33136233910377,879564
0,15,80,95,75,32,43,15,43,42.66666666666667,10800.0,144.0,3251.823100235168,3356.4623244095606,4191.714575355272,40.0,50.0,27.27272727272727,91.29730115629533,57.333333333333336,21.878728707401883,53.60689734183425,733011
80,20,70,170,75,49,26,15,26,65.33333333333333,10800.0,144.0,3207.7575971133842,3490.498521341153,4101.7438815454625,63.33333333333333,70.58823529411765,54.54545454545454,91.7223492182215,34.66666666666667,19.411288197168652,69.49664315281963,481953
35,35,85,155,75,46,29,15,29,61.33333333333333,10800.0,144.0,3450.413813118315,3605.472327194263,3744.1138596874216,73.33333333333333,55.88235294117647,45.45454545454545,97.28055512436012,38.666666666666664,19.888895238389473,65.25763535602495,548929
60,10,70,140,75,43,32,15,32,57.333333333333336,10800.0,144.0,3638.8427946943752,3308.225059103123,3852.9321462025014,60.0,61.76470588235294,36.36363636363637,94.95641586019094,42.66666666666667,18.6205216162614,63.44149738960688,577624
60,80,0,140,75,42,33,15,33,56.00000000000001,10800.0,144.0,3377.8309709200657,3650.549255115523,3771.6197739644113,56.666666666666664,58.82352941176471,45.45454545454545,96.35380737921902,44.0,17.23304968995275,63.740070245514566,572906
50,50,45,145,75,44,31,15,31,58.666666666666664,10800.0,144.0,3346.578177495015,3628.4887921454556,3824.933030359529,63.33333333333333,61.76470588235294,36.36363636363637,95.57078839940264,41.333333333333336,16.500318559543246,64.65901268952625,558387
75,20,35,130,75,41,34,15,34,54.666666666666664,10800.0,144.0,3542.1926586017466,3670.863144346501,3586.944197051752,60.0,55.88235294117647,36.36363636363637,98.80860661347451,45.33333333333333,11.246913418288095,58.81419906708789,650735
100,25,75,200,75,55,20,15,20,73.33333333333333,10800.0,144.0,3352.2210664230893,3357.931267666699,4089.847665910211,73.33333333333333,76.47058823529412,63.63636363636363,93.17012407882295,26.666666666666668,22.245575812905443,77.41809007151066,356794
80,70,30,180,75,51,24,15,24,68.0,10800.0,144.0,3477.1191858536613,3602.0186535880107,3720.862160558328,76.66666666666667,67.64705882352942,45.45454545454545,97.74312060458641,32.0,11.699804613089789,72.3047463061784,437585
5,35,0,40,75,23,52,15,52,30.666666666666664,10800.0,144.0,3543.3644754248385,3574.402240877148,3682.233283698014,36.666666666666664,29.411764705882355,18.181818181818183,98.7141777011743,69.33333333333334,10.379667833081037,38.43003202538449,972805
25,10,55,90,75,33,42,15,42,44.0,10800.0,144.0,3229.6692187448034,3465.9190614948207,4104.4117197603755,56.666666666666664,38.23529411764706,27.27272727272727,91.90053239800396,56.00000000000001,15.433145718675373,53.84410797264988,729263
25,90,80,195,75,54,21,15,21,72.0,10800.0,144.0,3650.121810309036,3463.0075055696593,3686.8706841213047,70.0,82.35294117647058,45.45454545454545,97.92719279118846,28.000000000000004,17.050321442811416,74.78826742176047,398345
20,75,15,110,75,37,38,15,38,49.333333333333336,10800.0,144.0,3312.396234900514,3524.3228527501456,3963.2809123493403,50.0,55.88235294117647,27.27272727272727,93.97329002362198,50.66666666666667,12.825466029758836,54.70347458494386,715685
45,25,60,130,75,41,34,15,34,54.666666666666664,10800.0,144.0,3485.193191514944,3455.0820449094977,3859.724763575559,56.666666666666664,52.94117647058824,54.54545454545454,96.25330816049944,45.33333333333333,23.723341934055647,59.768921699448995,635651
85,30,30,145,75,44,31,15,31,58.666666666666664,10800.0,144.0,3471.2047199829103,3450.936830094226,3877.8584499228637,56.666666666666664,64.70588235294117,45.45454545454545,96.04702203862372,41.333333333333336,13.39192425445627,61.837234350322916,602971
0,35,20,55,75,26,49,15,49,34.66666666666667,10800.0,144.0,3417.909491566249,3548.7111514703092,3833.3793569634418,43.333333333333336,35.294117647058826,9.090909090909092,96.15305680187785,65.33333333333333,11.28249645985359,40.78277095944698,935632
75,85,15,175,75,50,25,15,25,66.66666666666666,10800.0,144.0,3601.2701481335816,3520.187309108707,3678.5425427577115,70.0,67.64705882352942,54.54545454545454,98.53374783658329,33.33333333333333,21.063517122386955,73.89478733503194,412462
90,0,75,165,75,43,32,15,32,57.333333333333336,10800.0,144.0,3335.347969765735,3467.8976335750176,3996.7543966592475,66.66666666666666,50.0,54.54545454545454,93.87586641765266,42.66666666666667,12.70429576600525,67.5352628993077,512942
5,55,90,150,75,45,30,15,30,60.0,10800.0,144.0,3695.9043754028503,3466.39077785399,3637.70484674316,66.66666666666666,58.82352941176471,45.45454545454545,97.87487409676982,40.0,15.315909134538758,65.7722804744284,540797
25,55,25,105,75,36,39,15,39,48.0,10800.0,144.0,3582.218323721749,3312.9006887432415,3904.88098753501,40.0,55.88235294117647,45.45454545454545,94.51870093711325,52.0,10.355731980401911,56.20526769449824,691956
0,90,60,150,75,40,35,15,35,53.333333333333336,10800.0,144.0,3461.5361961208596,3397.8362592519834,3940.6275446271566,56.666666666666664,52.94117647058824,45.45454545454545,94.97415476504469,46.666666666666664,22.826338266288225,63.709494005649134,573389
60,25,55,140,75,43,32,15,32,57.333333333333336,10800.0,144.0,3479.5140934354104,3604.3510400461514,3716.1348665184382,56.666666666666664,64.70588235294117,36.36363636363637,97.80906691589789,42.66666666666667,19.94634693746668,63.980855554941215,569102
90,55,10,155,75,46,29,15,29,61.33333333333333,10800.0,144.0,3655.0049811868944,3393.540559237719,3751.454459575387,70.0,55.88235294117647,54.54545454545454,96.68598240428085,38.666666666666664,19.00649449860223,64.91035099795155,554416
55,15,20,90,75,33,42,15,42,44.0,10800.0,144.0,3339.518940926903,3218.285796878735,4242.195262194363,53.333333333333336,41.17647058823529,27.27272727272727,90.51935680263308,56.00000000000001,23.853459150789206,50.22488646123752,786446
85,35,95,215,75,58,17,15,17,77.33333333333333,10800.0,144.0,3332.4894622161983,3532.1178464621457,3935.392691321656,80.0,85.29411764705883,45.45454545454545,94.41756269346799,22.666666666666664,23.025777962605584,80.99263684866573,300316
95,50,45,190,75,53,22,15,22,70.66666666666667,10800.0,144.0,3598.4592416247274,3548.1018666818463,3653.4388916934267,70.0,73.52941176470588,63.63636363636363,99.0246571758187,29.333333333333332,19.321469608320086,73.92768677678166,411942
45,0,55,100,75,32,43,15,43,42.66666666666667,10800.0,144.0,3612.330720380775,3337.795576065532,3849.8737035536938,46.666666666666664,41.17647058823529,36.36363636363637,95.2585358565911,57.333333333333336,16.853471957362174,54.29035219674081,722212
20,40,0,60,75,23,52,15,52,30.666666666666664,10800.0,144.0,3667.8857369285115,3554.1594161341513,3577.954846937337,40.0,29.411764705882355,9.090909090909092,98.94697851116334,69.33333333333334,24.000940278398907,43.43726720932242,893691
60,0,90,150,75,45,30,15,30,60.0,10800.0,144.0,3572.7217850603984,3359.767164504282,3867.5110504353197,70.0,58.82352941176471,36.36363636363637,95.29866772286077,40.0,21.670431993664224,67.5251623408729,513102
75,45,70,190,75,53,22,15,22,70.66666666666667,10800.0,144.0,3388.5195901859684,3268.6971913295156,4142.7832184845165,76.66666666666667,73.52941176470588,45.45454545454545,91.90661085967591,29.333333333333332,23.247942357981934,74.70016937642364,399737
65,30,5,100,75,35,40,15,40,46.666666666666664,10800.0,144.0,3263.4854199728425,3675.2230271484727,3861.291552878685,50.0,50.0,27.27272727272727,94.46475802864961,53.333333333333336,14.8268448882023,54.91061286023338,712412
30,30,5,65,75,28,47,15,47,37.333333333333336,10800.0,144.0,3275.317582555075,3661.82342325557,3862.8589941893547,43.333333333333336,41.17647058823529,9.090909090909092,94.55980174412704,62.66666666666667,15.519683005650027,45.6890487255985,858113
0,25,85,110,75,35,40,15,40,46.666666666666664,10800.0,144.0,3339.140186134842,3360.137208445428,4100.72260541973,50.0,47.05882352941176,36.36363636363637,92.94831093254734,53.333333333333336,24.098338387701254,53.82354369748539,729588
0,0,25,25,75,14,61,15,61,18.666666666666668,10800.0,144.0,3220.6221475545494,3421.0975650456853,4158.280287399764,20.0,23.52941176470588,0.0,91.31798018661839,81.33333333333333,15.451995814287347,37.45857563419495,988154
75,25,0,100,75,33,42,15,42,44.0,10800.0,144.0,3427.7228843175817,3400.8732735508,3971.403842131618,53.333333333333336,41.17647058823529,27.27272727272727,94.7173095501776,56.00000000000001,20.125411184338013,52.66133595008557,747950
60,45,90,195,75,54,21,15,21,72.0,10800.0,144.0,3574.416099069052,3581.053490825725,3644.5304101052225,76.66666666666667,67.64705882352942,72.72727272727273,99.35079341633175,28.000000000000004,24.96514572180387,75.57035500996709,385988
85,70,0,155,75,43,32,15,32,57.333333333333336,10800.0,144.0,3270.258274775969,3607.332751756079,3922.4089734679524,63.33333333333333,61.76470588235294,27.27272727272727,93.96156760470387,42.66666666666667,21.786848310586006,67.07295314927808,520247
0,35,0,35,75,19,56,15,56,25.333333333333336,10800.0,144.0,3277.772475221624,3430.261600832455,4091.9659239459215,30.0,23.52941176470588,18.181818181818183,92.46117177107132,74.66666666666667,18.930516881233757,37.683893272921964,984594
60,0,65,125,75,39,36,15,36,52.0,10800.0,144.0,3658.995835250144,3405.8854460644416,3735.118718685415,60.0,47.05882352941176,45.45454545454545,96.95154377202802,48.0,11.907623046722007,60.78829781645439,619544
35,85,50,170,75,49,26,15,26,65.33333333333333,10800.0,144.0,3548.412191189077,3276.2642323011096,3975.3235765098134,70.0,73.52941176470588,27.27272727272727,93.52722829436387,34.66666666666667,10.48734937525423,69.73217650848815,478231
35,25,15,75,75,30,45,15,45,40.0,10800.0,144.0,3232.435077381369,3549.7867599896463,4017.7781626289843,46.666666666666664,41.17647058823529,18.181818181818183,92.72830476622578,60.0,17.201506482007026,46.285376377566806,848691
0,0,70,70,75,22,53,15,53,29.333333333333332,10800.0,144.0,3541.2629067399603,3654.1944618954767,3604.542631364563,36.666666666666664,26.47058823529412,18.181818181818183,98.95433745226374,70.66666666666667,11.983177877489997,47.79570944799289,824827
15,45,50,110,75,37,38,15,38,49.333333333333336,10800.0,144.0,3667.90339630954,3483.8886708850832,3648.207932805377,60.0,47.05882352941176,27.27272727272727,98.29615994977354,50.66666666666667,14.74398785422527,57.22738275770286,675807
25,90,5,120,75,39,36,15,36,52.0,10800.0,144.0,3464.0696511785113,3414.4902084112846,3921.4401404102036,53.333333333333336,58.82352941176471,27.27272727272727,95.30601914815816,48.0,21.351131129249396,59.24483689644979,643931
35,30,0,65,75,28,47,15,47,37.333333333333336,10800.0,144.0,3493.9748115315433,3329.890111411192,3976.135077057265,40.0,44.11764705882353,9.090909090909092,94.0162503180919,62.66666666666667,18.013174065818742,47.21838384246393,833949
0,15,10,25,75,20,55,15,55,26.666666666666668,10800.0,144.0,3399.79912644412,3559.240092200356,3840.9607813555244,43.333333333333336,14.705882352941178,18.181818181818183,95.91516986193143,73.33333333333333,24.08727002887226,36.80394472133316,998497
90,80,45,215,75,58,17,15,17,77.33333333333333,10800.0,144.0,3332.01386242108,3321.2835581773566,4146.702579401564,70.0,82.35294117647058,81.81818181818183,92.35723128496105,22.666666666666664,19.580792690222218,80.71407244601322,304717
75,0,10,85,75,31,44,15,44,41.333333333333336,10800.0,144.0,3627.222989705842,3688.590791663035,3484.1862186311228,53.333333333333336,38.23529411764706,18.181818181818183,98.10736506451934,58.666666666666664,14.982248668353925,48.18016895551456,818753
0,70,0,70,75,29,46,15,46,38.666666666666664,10800.0,144.0,3563.356267802991,3622.936033943244,3613.7076982537646,46.666666666666664,35.294117647058826,27.27272727272727,99.44833549870135,61.33333333333333,24.1070973378565,44.61146028477447,875138
55,85,55,195,75,54,21,15,21,72.0,10800.0,144.0,3289.9467191253443,3609.88352088872,3900.169759985936,86.66666666666667,67.64705882352942,45.45454545454545,94.34978665869822,28.000000000000004,17.18298497466973,75.76142948419252,382969
45,70,0,115,75,33,42,15,42,44.0,10800.0,144.0,3367.758106268864,3462.6821735097633,3969.5597202213726,46.666666666666664,44.11764705882353,36.36363636363637,94.42776283377307,56.00000000000001,12.618739277329102,59.1662731170751,645172
45,15,20,80,75,31,44,15,44,41.333333333333336,10800.0,144.0,3496.03669740633,3448.13049507734,3855.83280751633,36.666666666666664,52.94117647058824,18.181818181818183,96.22497858852788,58.666666666666664,20.333759037029765,50.784832895993205,777599
25,0,0,25,75,14,61,15,61,18.666666666666668,10800.0,144.0,3518.3931151448155,3286.9136016216958,3994.6932832334883,33.33333333333333,11.76470588235294,0.0,93.44648442952044,81.33333333333333,11.538638266731184,37.300637571632606,990649
55,15,0,70,75,25,50,15,50,33.33333333333333,10800.0,144.0,3404.742499487214,3674.9059060019576,3720.351594510828,43.333333333333336,32.35294117647059,9.090909090909092,97.07769356459617,66.66666666666666,18.977121173176226,43.675607937543056,889925
75,80,25,180,75,51,24,15,24,68.0,10800.0,144.0,3496.086134216642,3483.90489073393,3820.008975049427,80.0,64.70588235294117,45.45454545454545,96.88792514522689,32.0,23.377419140496357,70.99144565499596,458335
75,0,90,165,75,47,28,15,28,62.66666666666667,10800.0,144.0,3599.042601448746,3566.5852307378027,3634.3721678134516,73.33333333333333,61.76470588235294,36.36363636363637,99.37234317522548,37.333333333333336,15.583518018244138,69.09324767872741,488326
85,0,90,175,75,47,28,15,28,62.66666666666667,10800.0,144.0,3657.4113101765697,3658.762715693796,3483.8259741296342,73.33333333333333,58.82352941176471,45.45454545454545,98.38021535588739,37.333333333333336,19.437197593992124,67.61786769101818,511637
0,10,20,30,75,18,57,15,57,24.0,10800.0,144.0,3391.1820068499383,3235.8290523290557,4172.988940821006,30.0,26.47058823529412,0.0,91.32259362507453,76.0,23.355498002461538,34.83788388968832,1029561
25,30,30,85,75,32,43,15,43,42.66666666666667,10800.0,144.0,3407.6678896089275,3524.025630601142,3868.306479789931,33.33333333333333,55.88235294117647,27.27272727272727,95.73482786869441,57.333333333333336,10.076769349007922,51.55424069802505,765442
60,45,10,115,75,38,37,15,37,50.66666666666667,10800.0,144.0,3381.5119344470936,3269.288165670821,4149.199899882085,56.666666666666664,47.05882352941176,45.45454545454545,91.85266912767348,49.333333333333336,11.832725603648518,57.39927891830064,673091
0,75,0,75,75,23,52,15,52,30.666666666666664,10800.0,144.0,3401.527500003681,3257.2686721761515,4141.203827820167,30.0,29.411764705882355,36.36363636363637,91.81541522551836,69.33333333333334,21.60675963083547,44.892156087962235,870703
65,15,5,85,75,32,43,15,43,42.66666666666667,10800.0,144.0,3375.368446775569,3355.1586589217563,4069.4728943026753,36.666666666666664,50.0,36.36363636363637,93.38597930202852,57.333333333333336,12.474701242265267,48.98329177358675,806063
70,0,30,100,75,34,41,15,41,45.33333333333333,10800.0,144.0,3475.9982148309014,3477.543939458089,3846.45784571101,43.333333333333336,50.0,36.36363636363637,96.56981823259159,54.666666666666664,21.808560733198753,52.920460565765126,743856
0,85,5,90,75,29,46,15,46,38.666666666666664,10800.0,144.0,3379.869354928331,3407.682194195958,4012.4484508757114,43.333333333333336,38.23529411764706,27.27272727272727,94.14278614863537,61.33333333333333,17.022971310756112,49.51251386977483,797702
50,0,20,70,75,29,46,15,46,38.666666666666664,10800.0,144.0,3564.0168114514313,3381.634742196409,3854.34844635216,46.666666666666664,32.35294117647059,36.36363636363637,95.62302125781711,61.33333333333333,10.44157680875999,47.34008117254154,832026
40,35,75,150,75,45,30,15,30,60.0,10800.0,144.0,3463.936454213032,3476.0198627977525,3860.043682989216,63.33333333333333,58.82352941176471,54.54545454545454,96.3323404742946,40.0,17.79877197253777,62.10694389180901,598710
10,80,20,110,75,37,38,15,38,49.333333333333336,10800.0,144.0,3695.8337486149503,3386.609562562391,3717.5566888226585,63.33333333333333,35.294117647058826,54.54545454545454,96.93567475684938,50.66666666666667,10.030201629430142,57.35312493256514,673820
0,0,0,0,75,14,61,15,61,18.666666666666668,10800.0,144.0,3479.408968410873,3640.951996486354,3679.639035102773,33.33333333333333,8.823529411764707,9.090909090909092,98.14601790100093,81.33333333333333,14.233498077047228,32.17387221973983,1071652
30,80,55,165,75,48,27,15,27,64.0,10800.0,144.0,3439.1686466298997,3317.4332013417934,4043.398152028307,56.666666666666664,76.47058823529412,45.45454545454545,93.27810230845822,36.0,24.492804647949185,68.80544036368806,492874
35,25,25,85,75,32,43,15,43,42.66666666666667,10800.0,144.0,3252.6044878905227,3370.947838195131,4176.447673914346,46.666666666666664,38.23529411764706,45.45454545454545,91.44589642570534,57.333333333333336,21.640159655940607,47.59736639014845,827961
5,35,15,55,75,26,49,15,49,34.66666666666667,10800.0,144.0,3332.2397962713258,3217.2442447205435,4250.515959008131,33.33333333333333,41.17647058823529,18.181818181818183,90.43266931215197,65.33333333333333,15.164674571705909,41.65315182418142,921880
35,25,0,60,75,22,53,15,53,29.333333333333332,10800.0,144.0,3518.1877090334574,3278.521594424109,4003.2906965424336,36.666666666666664,26.47058823529412,18.181818181818183,93.2891749803859,70.66666666666667,21.713978571469788,45.456618040509504,861785
90,55,45,190,75,53,22,15,22,70.66666666666667,10800.0,144.0,3561.506750810578,3676.8169338364637,3561.6763153529578,56.666666666666664,82.35294117647058,72.72727272727273,98.93231312013069,29.333333333333332,17.317254960891198,75.53132121085851,386605
15,40,30,85,75,32,43,15,43,42.66666666666667,10800.0,144.0,3648.345612416233,3452.442490783935,3699.2118967998317,43.333333333333336,38.23529411764706,54.54545454545454,97.7150980924454,57.333333333333336,21.487633550816668,50.887988884926635,775969
55,55,55,165,75,48,27,15,27,64.0,10800.0,144.0,3692.805443528879,3293.9019284285496,3813.292628042571,76.66666666666667,58.82352941176471,45.45454545454545,95.19082685542573,36.0,20.579199211814817,67.4703673719047,513968
55,70,45,170,75,49,26,15,26,65.33333333333333,10800.0,144.0,3283.986166735828,3305.2962549628537,4210.717578301318,80.0,58.82352941176471,45.45454545454545,91.41915359661583,34.66666666666667,20.377212081706766,71.4112003278387,451703
45,45,85,175,75,50,25,15,25,66.66666666666666,10800.0,144.0,3659.5867047407773,3438.160149795811,3702.253145463412,80.0,61.76470588235294,45.45454545454545,97.55469448455925,33.33333333333333,22.33367806793808,70.54358426265611,465411
75,0,60,135,75,39,36,15,36,52.0,10800.0,144.0,3668.924689473341,3452.910465489903,3678.1648450367566,56.666666666666664,52.94117647058824,36.36363636363637,97.91431130049209,48.0,10.228568486858437,60.7170645607763,620670
50,55,60,165,75,48,27,15,27,64.0,10800.0,144.0,3477.7970137385487,3228.2612495388553,4093.9417367225956,50.0,82.35294117647058,45.45454545454545,91.98443993348388,36.0,23.751021972601386,67.84743050714337,508010
0,90,55,145,75,43,32,15,32,57.333333333333336,10800.0,144.0,3269.383155886414,3445.627787175473,4084.989056938113,60.0,58.82352941176471,45.45454545454545,92.44809350878056,42.66666666666667,22.123537918419586,62.228281840719376,596793
60,50,40,150,75,45,30,15,30,60.0,10800.0,144.0,3538.1096815138308,3305.7121198028367,3956.1781986833325,63.33333333333333,64.70588235294117,36.36363636363637,93.97716593629171,40.0,21.96024947375367,64.49449708191625,560986
65,50,55,170,75,49,26,15,26,65.33333333333333,10800.0,144.0,3352.295437766096,3303.9767064372313,4143.727855796673,80.0,61.76470588235294,36.36363636363637,92.22452639481999,34.66666666666667,24.397289406929026,73.871999482235,412822
15,90,95,200,75,55,20,15,20,73.33333333333333,10800.0,144.0,3282.945346923437,3596.201642645638,3920.853010430925,73.33333333333333,79.41176470588235,54.54545454545454,94.09344756011585,26.666666666666668,13.74922439401443,77.96736092720049,348115
0,55,75,130,75,40,35,15,35,53.333333333333336,10800.0,144.0,3357.782651171398,3589.350016630253,3852.8673321983497,60.0,55.88235294117647,27.27272727272727,95.41588258308377,46.666666666666664,20.573833220353993,60.272217493003836,627698
70,0,70,140,75,40,35,15,35,53.333333333333336,10800.0,144.0,3565.757388569936,3541.5950227159265,3692.647588714137,60.0,58.82352941176471,18.181818181818183,98.6013651296462,46.666666666666664,16.758314787390606,66.45265797428002,530048
85,15,10,110,75,37,38,15,38,49.333333333333336,10800.0,144.0,3591.4631415840277,3232.9208198252727,3975.6160385906996,53.333333333333336,50.0,36.36363636363637,93.12319241883864,50.66666666666667,21.081934785917596,53.83666481052213,729380
20,50,65,135,75,42,33,15,33,56.00000000000001,10800.0,144.0,3536.246913986604,3311.9390116344125,3951.814074378983,56.666666666666664,67.64705882352942,18.181818181818183,94.07523090051325,44.0,14.659211924110497,62.97696215889681,584963
20,55,35,110,75,37,38,15,38,49.333333333333336,10800.0,144.0,3252.248965724381,3481.8733118623286,4065.877722413291,50.0,50.0,45.45454545454545,92.46640040102861,50.66666666666667,17.559896242852986,54.43580917155937,719914
65,25,15,105,75,36,39,15,39,48.0,10800.0,144.0,3295.4531745123286,3351.384179049145,4153.162646438526,46.666666666666664,55.88235294117647,27.27272727272727,92.05824563031298,52.0,18.130824680640053,55.88610276816876,696999
70,25,0,95,75,29,46,15,46,38.666666666666664,10800.0,144.0,3469.63990108203,3696.7837278852785,3633.576371032692,50.0,35.294117647058826,18.181818181818183,97.89681641848844,61.33333333333333,18.57877497465648,52.5403631053222,749862
0,30,75,105,75,32,43,15,43,42.66666666666667,10800.0,144.0,3301.679273864107,3436.567527737644,4061.753198398249,50.0,38.23529411764706,36.36363636363637,92.96227847653573,57.333333333333336,18.527236013461906,54.06372734631078,725793
65,70,30,165,75,48,27,15,27,64.0,10800.0,144.0,3454.0416778735334,3412.9989796119303,3932.9593425145363,70.0,67.64705882352942,36.36363636363637,95.18555219534623,36.0,21.964122126832528,70.71112556288757,462764
65,0,0,65,75,26,49,15,49,34.66666666666667,10800.0,144.0,3243.5513121438216,3694.1848161802372,3862.263871675941,33.33333333333333,44.11764705882353,9.090909090909092,94.27118000433224,65.33333333333333,14.84358478141591,48.10713662282776,819907
95,10,0,105,75,36,39,15,39,48.0,10800.0,144.0,3243.771528297903,3678.055972371404,3878.1724993306934,40.0,55.88235294117647,45.45454545454545,94.12591693488157,52.0,11.836792846265242,53.73117953517781,731047
75,10,45,130,75,41,34,15,34,54.666666666666664,10800.0,144.0,3525.653791718764,3405.7517046102844,3868.5945036709522,66.66666666666666,55.88235294117647,18.181818181818183,95.71441852721604,45.33333333333333,21.687432602424238,60.041583777457944,631342
